year,district,crop,latitude,longitude,area_ha,yield_t_ha,weather_05_d1_temp_min,weather_05_d1_temp_mean,weather_05_d1_temp_max,weather_05_d1_precipitation_mm,weather_05_d1_humidity_mean,weather_05_d1_wind_mean_ms,weather_05_d1_wind_max_ms,weather_05_d1_sukhovei_fraction,weather_05_d1_gdd_base5,weather_05_d1_gwetroot,weather_05_d1_precip_anomaly_pct,weather_05_d1_precip_anomaly_z,weather_05_d2_temp_min,weather_05_d2_temp_mean,weather_05_d2_temp_max,weather_05_d2_precipitation_mm,weather_05_d2_humidity_mean,weather_05_d2_wind_mean_ms,weather_05_d2_wind_max_ms,weather_05_d2_sukhovei_fraction,weather_05_d2_gdd_base5,weather_05_d2_gwetroot,weather_05_d2_precip_anomaly_pct,weather_05_d2_precip_anomaly_z,weather_05_d3_temp_min,weather_05_d3_temp_mean,weather_05_d3_temp_max,weather_05_d3_precipitation_mm,weather_05_d3_humidity_mean,weather_05_d3_wind_mean_ms,weather_05_d3_wind_max_ms,weather_05_d3_sukhovei_fraction,weather_05_d3_gdd_base5,weather_05_d3_gwetroot,weather_05_d3_precip_anomaly_pct,weather_05_d3_precip_anomaly_z,weather_06_d1_temp_min,weather_06_d1_temp_mean,weather_06_d1_temp_max,weather_06_d1_precipitation_mm,weather_06_d1_humidity_mean,weather_06_d1_wind_mean_ms,weather_06_d1_wind_max_ms,weather_06_d1_sukhovei_fraction,weather_06_d1_gdd_base5,weather_06_d1_gwetroot,weather_06_d1_precip_anomaly_pct,weather_06_d1_precip_anomaly_z,weather_06_d2_temp_min,weather_06_d2_temp_mean,weather_06_d2_temp_max,weather_06_d2_precipitation_mm,weather_06_d2_humidity_mean,weather_06_d2_wind_mean_ms,weather_06_d2_wind_max_ms,weather_06_d2_sukhovei_fraction,weather_06_d2_gdd_base5,weather_06_d2_gwetroot,weather_06_d2_precip_anomaly_pct,weather_06_d2_precip_anomaly_z,weather_06_d3_temp_min,weather_06_d3_temp_mean,weather_06_d3_temp_max,weather_06_d3_precipitation_mm,weather_06_d3_humidity_mean,weather_06_d3_wind_mean_ms,weather_06_d3_wind_max_ms,weather_06_d3_sukhovei_fraction,weather_06_d3_gdd_base5,weather_06_d3_gwetroot,weather_06_d3_precip_anomaly_pct,weather_06_d3_precip_anomaly_z,weather_07_d1_temp_min,weather_07_d1_temp_mean,weather_07_d1_temp_max,weather_07_d1_precipitation_mm,weather_07_d1_humidity_mean,weather_07_d1_wind_mean_ms,weather_07_d1_wind_max_ms,weather_07_d1_sukhovei_fraction,weather_07_d1_gdd_base5,weather_07_d1_gwetroot,weather_07_d1_precip_anomaly_pct,weather_07_d1_precip_anomaly_z,weather_07_d2_temp_min,weather_07_d2_temp_mean,weather_07_d2_temp_max,weather_07_d2_precipitation_mm,weather_07_d2_humidity_mean,weather_07_d2_wind_mean_ms,weather_07_d2_wind_max_ms,weather_07_d2_sukhovei_fraction,weather_07_d2_gdd_base5,weather_07_d2_gwetroot,weather_07_d2_precip_anomaly_pct,weather_07_d2_precip_anomaly_z,weather_07_d3_temp_min,weather_07_d3_temp_mean,weather_07_d3_temp_max,weather_07_d3_precipitation_mm,weather_07_d3_humidity_mean,weather_07_d3_wind_mean_ms,weather_07_d3_wind_max_ms,weather_07_d3_sukhovei_fraction,weather_07_d3_gdd_base5,weather_07_d3_gwetroot,weather_07_d3_precip_anomaly_pct,weather_07_d3_precip_anomaly_z,weather_08_d1_temp_min,weather_08_d1_temp_mean,weather_08_d1_temp_max,weather_08_d1_precipitation_mm,weather_08_d1_humidity_mean,weather_08_d1_wind_mean_ms,weather_08_d1_wind_max_ms,weather_08_d1_sukhovei_fraction,weather_08_d1_gdd_base5,weather_08_d1_gwetroot,weather_08_d1_precip_anomaly_pct,weather_08_d1_precip_anomaly_z,weather_08_d2_temp_min,weather_08_d2_temp_mean,weather_08_d2_temp_max,weather_08_d2_precipitation_mm,weather_08_d2_humidity_mean,weather_08_d2_wind_mean_ms,weather_08_d2_wind_max_ms,weather_08_d2_sukhovei_fraction,weather_08_d2_gdd_base5,weather_08_d2_gwetroot,weather_08_d2_precip_anomaly_pct,weather_08_d2_precip_anomaly_z,weather_08_d3_temp_min,weather_08_d3_temp_mean,weather_08_d3_temp_max,weather_08_d3_precipitation_mm,weather_08_d3_humidity_mean,weather_08_d3_wind_mean_ms,weather_08_d3_wind_max_ms,weather_08_d3_sukhovei_fraction,weather_08_d3_gdd_base5,weather_08_d3_gwetroot,weather_08_d3_precip_anomaly_pct,weather_08_d3_precip_anomaly_z,weather_09_d1_temp_min,weather_09_d1_temp_mean,weather_09_d1_temp_max,weather_09_d1_precipitation_mm,weather_09_d1_humidity_mean,weather_09_d1_wind_mean_ms,weather_09_d1_wind_max_ms,weather_09_d1_sukhovei_fraction,weather_09_d1_gdd_base5,weather_09_d1_gwetroot,weather_09_d1_precip_anomaly_pct,weather_09_d1_precip_anomaly_z,weather_09_d2_temp_min,weather_09_d2_temp_mean,weather_09_d2_temp_max,weather_09_d2_precipitation_mm,weather_09_d2_humidity_mean,weather_09_d2_wind_mean_ms,weather_09_d2_wind_max_ms,weather_09_d2_sukhovei_fraction,weather_09_d2_gdd_base5,weather_09_d2_gwetroot,weather_09_d2_precip_anomaly_pct,weather_09_d2_precip_anomaly_z,weather_09_d3_temp_min,weather_09_d3_temp_mean,weather_09_d3_temp_max,weather_09_d3_precipitation_mm,weather_09_d3_humidity_mean,weather_09_d3_wind_mean_ms,weather_09_d3_wind_max_ms,weather_09_d3_sukhovei_fraction,weather_09_d3_gdd_base5,weather_09_d3_gwetroot,weather_09_d3_precip_anomaly_pct,weather_09_d3_precip_anomaly_z,weather_10_d1_temp_min,weather_10_d1_temp_mean,weather_10_d1_temp_max,weather_10_d1_precipitation_mm,weather_10_d1_humidity_mean,weather_10_d1_wind_mean_ms,weather_10_d1_wind_max_ms,weather_10_d1_sukhovei_fraction,weather_10_d1_gdd_base5,weather_10_d1_gwetroot,weather_10_d1_precip_anomaly_pct,weather_10_d1_precip_anomaly_z,weather_10_d2_temp_min,weather_10_d2_temp_mean,weather_10_d2_temp_max,weather_10_d2_precipitation_mm,weather_10_d2_humidity_mean,weather_10_d2_wind_mean_ms,weather_10_d2_wind_max_ms,weather_10_d2_sukhovei_fraction,weather_10_d2_gdd_base5,weather_10_d2_gwetroot,weather_10_d2_precip_anomaly_pct,weather_10_d2_precip_anomaly_z,soil_clay_0_5cm,soil_phh2o_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_soc_0_5cm,yield_lag_1,yield_lag_2,yield_lag_3
2001,Целиноградский,Пшеница,51.2,71.45,150.0,1.1,7.06,15.930000000000001,23.52,6.0,51.7,3.556,8.73,0.0,109.3,0.457,0.0,0.0,9.19,15.49,21.57,2.6,46.6,3.9840000000000004,7.22,0.0,104.9,0.44299999999999995,0.0,0.0,13.47272727272727,21.181818181818183,27.70909090909091,1.5,39.18181818181818,3.5863636363636364,8.95,0.09090909090909091,178.0,0.4227272727272727,0.0,0.0,12.05,16.85,21.65,14.1,54.1,4.16,9.14,0.0,118.5,0.438,0.0,0.0,12.56,17.919999999999998,22.66,66.5,64.4,3.3230000000000004,8.43,0.0,129.2,0.429,0.0,0.0,14.069999999999999,19.81,25.41,4.1,49.3,3.854,9.04,0.0,148.1,0.41899999999999993,0.0,0.0,11.709999999999999,16.07,20.080000000000002,51.2,68.3,4.079,10.03,0.0,110.7,0.42699999999999994,0.0,0.0,12.959999999999999,17.259999999999998,21.52,36.1,74.1,2.993,6.8,0.0,122.6,0.43,0.0,0.0,13.318181818181818,18.945454545454545,23.672727272727272,5.2,59.90909090909091,3.1636363636363636,6.58,0.0,153.4,0.4145454545454545,0.0,0.0,15.430000000000001,20.7,26.05,21.0,57.6,3.7369999999999997,7.62,0.0,157.0,0.402,0.0,0.0,13.77,18.580000000000002,23.31,28.1,62.5,3.5159999999999996,7.5,0.0,135.8,0.4109999999999999,0.0,0.0,10.527272727272727,14.781818181818181,19.28181818181818,29.1,64.9090909090909,3.8572727272727274,8.53,0.0,107.60000000000001,0.4081818181818182,0.0,0.0,9.78,14.459999999999999,19.07,1.7000000000000002,56.1,3.7969999999999997,6.98,0.0,94.6,0.402,0.0,0.0,4.07,7.06,10.129999999999999,20.5,73.6,3.675,8.0,0.0,20.9,0.409,0.0,0.0,4.3100000000000005,9.42,15.059999999999999,1.8,61.0,3.215,10.07,0.0,44.8,0.418,0.0,0.0,3.21,6.779999999999999,10.77,33.199999999999996,63.6,4.494,9.53,0.0,22.299999999999997,0.43,0.0,0.0,0.27999999999999997,4.0200000000000005,8.28,2.9000000000000004,74.0,4.696,9.12,0.0,2.0,0.454,0.0,0.0,,,,,,0.85,1.21,0.4599999999999999
2002,Целиноградский,Пшеница,51.2,71.45,150.0,0.85,1.15,9.040000000000001,15.51,4.9,56.4,2.978,7.19,0.0,41.1,0.513,0.0,0.0,6.13,11.919999999999998,17.19,13.4,62.0,4.064,8.95,0.0,70.0,0.49800000000000005,0.0,0.0,7.745454545454546,13.109090909090908,17.59090909090909,16.4,58.0,4.794545454545455,10.44,0.0,89.2,0.47363636363636363,0.0,0.0,9.43,15.65,20.880000000000003,14.2,59.2,3.351,6.37,0.0,106.5,0.457,0.0,0.0,10.73,16.48,21.39,17.3,66.8,2.8449999999999998,7.01,0.0,114.8,0.45999999999999996,0.0,0.0,14.01,18.869999999999997,23.009999999999998,23.700000000000003,67.0,3.353,8.08,0.0,138.7,0.44400000000000006,0.0,0.0,13.55,18.169999999999998,22.669999999999998,23.4,71.9,2.944,5.91,0.0,131.70000000000002,0.44699999999999995,0.0,0.0,14.330000000000002,19.73,24.68,23.700000000000003,67.7,2.7990000000000004,6.0,0.0,147.3,0.421,0.0,0.0,13.645454545454545,18.62727272727273,22.900000000000002,2.5,61.0,3.2418181818181817,6.33,0.0,149.9,0.41818181818181815,0.0,0.0,16.98,23.96,30.669999999999998,3.8,52.3,3.2700000000000005,7.26,0.0,189.6,0.40099999999999997,0.0,0.0,13.87,19.78,24.990000000000002,6.6,51.3,3.5460000000000003,7.71,0.0,147.8,0.39,0.0,0.0,10.072727272727272,14.909090909090908,19.754545454545454,23.5,60.63636363636363,3.494545454545454,8.56,0.0,109.0,0.39909090909090916,0.0,0.0,9.41,15.069999999999999,20.46,21.9,64.3,2.9619999999999997,6.98,0.0,100.7,0.404,0.0,0.0,5.85,12.95,20.36,0.1,40.0,3.468,6.87,0.1,79.5,0.397,0.0,0.0,9.1,14.88,20.43,1.3,44.4,4.308999999999999,8.5,0.0,98.8,0.39,0.0,0.0,3.4899999999999998,8.11,13.0,0.7,48.4,4.101000000000001,9.8,0.0,31.9,0.39,0.0,0.0,-0.1200000000000001,2.58,5.5200000000000005,15.6,62.4,5.734,12.89,0.0,7.800000000000001,0.40199999999999997,0.0,0.0,,,,,,1.1,0.85,1.21
2003,Целиноградский,Пшеница,51.2,71.45,150.0,0.95,5.64,12.03,17.86,7.1,62.3,3.406,8.67,0.0,70.3,0.48,0.0,0.0,11.47,18.8,25.27,0.1,41.8,3.785,7.4,0.0,138.0,0.45200000000000007,0.0,0.0,10.554545454545455,16.599999999999998,22.37272727272727,29.6,59.09090909090909,3.438181818181818,6.78,0.0,127.60000000000001,0.4436363636363636,0.0,0.0,12.48,17.21,21.85,51.6,68.7,4.192,10.8,0.0,122.1,0.438,0.0,0.0,12.75,17.71,22.119999999999997,15.1,62.8,3.88,7.29,0.0,127.1,0.44299999999999995,0.0,0.0,13.830000000000002,19.39,24.169999999999998,15.4,54.0,3.536,7.93,0.0,143.9,0.422,0.0,0.0,16.89,21.65,26.25,23.1,66.0,3.2410000000000005,5.82,0.0,166.5,0.41500000000000004,0.0,0.0,12.3,17.23,21.18,3.8,57.9,3.0010000000000003,5.79,0.0,122.3,0.41899999999999993,0.0,0.0,10.981818181818182,15.481818181818182,19.681818181818183,19.5,65.9090909090909,3.3745454545454545,7.28,0.0,115.30000000000001,0.42999999999999994,0.0,0.0,14.16,19.78,24.57,4.6000000000000005,60.9,3.193,6.95,0.0,147.8,0.41600000000000004,0.0,0.0,17.119999999999997,22.53,27.580000000000002,10.9,59.7,2.509,5.46,0.0,175.3,0.409,0.0,0.0,15.127272727272727,21.336363636363636,27.05454545454546,4.1000000000000005,48.27272727272727,2.9918181818181817,6.3,0.0,179.7,0.40545454545454546,0.0,0.0,14.87,22.29,29.360000000000003,0.1,37.6,3.147,9.34,0.0,172.9,0.391,0.0,0.0,9.0,13.49,18.03,7.800000000000001,54.5,3.476,7.69,0.0,84.9,0.397,0.0,0.0,3.62,7.2299999999999995,11.01,12.2,62.3,3.444,6.76,0.0,23.0,0.399,0.0,0.0,0.27,5.95,12.26,0.0,55.3,2.698,4.61,0.0,16.7,0.4,0.0,0.0,-2.16,3.3,10.0,0.0,43.2,3.562,5.8,0.0,0.0,0.394,0.0,0.0,,,,,,0.85,1.1,0.85
2004,Целиноградский,Пшеница,51.2,71.45,150.0,0.6900000000000001,2.77,10.09,16.27,0.6,51.3,3.5469999999999997,7.78,0.0,51.6,0.476,0.0,0.0,12.32,21.0,28.160000000000004,0.6,34.7,3.349,6.42,0.2,160.0,0.445,0.0,0.0,10.709090909090909,16.518181818181816,21.736363636363635,26.599999999999998,52.63636363636363,4.008181818181819,7.2,0.0,126.7,0.44727272727272727,0.0,0.0,11.4,17.89,23.72,12.2,41.8,3.665,8.51,0.0,128.9,0.42400000000000004,0.0,0.0,15.719999999999999,22.71,28.35,1.1,38.2,3.761,9.53,0.0,177.1,0.409,0.0,0.0,14.430000000000001,18.95,23.18,22.299999999999997,54.6,3.5129999999999995,7.58,0.0,139.5,0.40800000000000003,0.0,0.0,13.26,18.1,22.29,20.7,62.8,3.2939999999999996,7.39,0.0,131.0,0.426,0.0,0.0,16.34,21.47,25.98,17.799999999999997,57.4,3.563,6.51,0.0,164.7,0.426,0.0,0.0,16.763636363636365,23.245454545454546,28.854545454545452,5.5,47.45454545454545,2.7581818181818183,4.74,0.0,200.7,0.4063636363636363,0.0,0.0,12.43,16.82,20.830000000000002,44.6,67.8,3.79,8.16,0.0,118.19999999999999,0.43200000000000005,0.0,0.0,14.87,21.72,27.75,0.0,44.5,2.879,6.82,0.0,167.2,0.414,0.0,0.0,10.799999999999999,16.48181818181818,21.400000000000002,5.9,56.09090909090909,3.4463636363636367,7.42,0.0,126.3,0.4018181818181818,0.0,0.0,9.32,15.02,20.94,14.2,54.7,3.2920000000000003,8.85,0.0,100.2,0.41,0.0,0.0,8.790000000000001,14.680000000000001,20.169999999999998,11.9,53.4,3.4810000000000003,11.53,0.0,96.8,0.409,0.0,0.0,7.05,12.39,17.86,6.5,59.2,3.5189999999999997,7.42,0.0,73.9,0.4109999999999999,0.0,0.0,7.06,10.82,15.38,6.300000000000001,55.0,3.971,8.35,0.0,62.3,0.40499999999999997,0.0,0.0,2.82,8.18,14.38,12.899999999999999,53.2,5.302,14.52,0.0,20.299999999999997,0.41,0.0,0.0,,,,,,0.95,0.85,1.1
2005,Целиноградский,Пшеница,51.2,71.45,150.0,0.6900000000000001,6.8,13.169999999999998,19.580000000000002,42.199999999999996,51.7,4.154999999999999,7.91,0.0,81.7,0.473,0.0,0.0,7.459999999999999,14.52,20.47,7.9,49.9,3.5700000000000003,8.32,0.0,95.2,0.475,0.0,0.0,9.754545454545454,15.481818181818182,20.62727272727273,15.8,56.36363636363637,3.5936363636363637,9.26,0.0,115.3,0.45909090909090905,0.0,0.0,13.85,20.86,26.869999999999997,2.7,48.3,3.061,7.83,0.0,158.6,0.44299999999999995,0.0,0.0,15.4,21.29,26.5,11.3,52.3,3.189,8.88,0.0,162.9,0.422,0.0,0.0,14.059999999999999,19.619999999999997,24.7,29.3,62.3,3.8920000000000003,10.22,0.0,146.2,0.422,0.0,0.0,18.55,25.23,31.4,5.5,46.8,2.967,8.28,0.0,202.3,0.402,0.0,0.0,13.36,18.44,22.65,24.3,60.4,4.395,9.9,0.0,134.4,0.40599999999999997,0.0,0.0,15.7,20.327272727272728,24.927272727272726,30.8,69.27272727272727,3.1163636363636367,5.84,0.0,168.6,0.4190909090909091,0.0,0.0,16.5,21.21,25.580000000000002,7.0,63.0,3.382,7.11,0.0,162.1,0.41,0.0,0.0,13.85,20.47,26.51,0.9,44.8,2.997,5.95,0.0,154.7,0.395,0.0,0.0,9.454545454545455,12.854545454545455,16.645454545454545,43.0,73.0,4.218181818181818,11.65,0.0,86.4,0.41727272727272724,0.0,0.0,10.540000000000001,15.6,20.36,4.2,60.8,3.5090000000000003,8.1,0.0,106.0,0.43099999999999994,0.0,0.0,8.33,13.780000000000001,19.59,1.5,50.9,3.963,8.07,0.0,87.8,0.41600000000000004,0.0,0.0,4.04,9.36,15.13,6.2,58.8,2.967,8.1,0.0,43.599999999999994,0.41200000000000003,0.0,0.0,4.92,9.510000000000002,14.84,2.0,59.4,3.4210000000000003,7.4,0.0,48.5,0.41,0.0,0.0,-1.1400000000000001,3.5,9.559999999999999,0.0,59.2,1.638,3.11,0.0,1.7000000000000002,0.41,0.0,0.0,,,,,,0.6900000000000001,0.95,0.85
2006,Целиноградский,Пшеница,51.2,71.45,150.0,0.7,-0.63,6.12,11.580000000000002,3.2,50.7,3.22,6.63,0.0,18.4,0.476,0.0,0.0,8.39,14.940000000000001,20.990000000000002,26.4,55.6,4.003,8.54,0.1,99.4,0.45999999999999996,0.0,0.0,11.409090909090908,18.581818181818182,24.61818181818182,2.3,43.18181818181818,3.174545454545455,7.62,0.0,149.4,0.4454545454545455,0.0,0.0,13.959999999999999,19.82,24.71,10.299999999999999,53.4,3.474,8.56,0.0,148.2,0.433,0.0,0.0,16.68,23.14,29.07,17.1,46.0,3.261,6.99,0.0,181.4,0.41899999999999993,0.0,0.0,16.03,20.509999999999998,24.880000000000003,41.3,69.2,2.4170000000000003,5.15,0.0,155.1,0.418,0.0,0.0,13.5,18.36,22.52,9.6,60.7,2.843,6.33,0.0,133.6,0.425,0.0,0.0,14.5,20.06,24.580000000000002,3.9,61.9,3.148,6.52,0.0,150.6,0.41899999999999993,0.0,0.0,14.563636363636364,20.072727272727274,24.981818181818184,4.3,41.45454545454545,4.332727272727272,10.51,0.0,165.8,0.40090909090909094,0.0,0.0,12.52,17.69,21.94,2.3000000000000003,54.5,3.169,6.94,0.0,126.9,0.392,0.0,0.0,12.09,18.15,23.81,4.7,54.9,3.9300000000000006,7.5,0.0,131.5,0.39,0.0,0.0,11.954545454545455,17.79090909090909,23.436363636363637,9.2,47.54545454545455,3.7145454545454544,8.06,0.09090909090909091,140.7,0.38727272727272727,0.0,0.0,10.75,18.54,26.25,0.3,35.8,3.081,5.88,0.1,135.4,0.38,0.0,0.0,8.76,12.05,15.63,15.7,60.1,5.412,9.69,0.0,70.5,0.388,0.0,0.0,4.13,9.9,15.719999999999999,0.2,53.7,3.5730000000000004,8.36,0.0,49.0,0.39,0.0,0.0,4.01,8.08,12.54,24.1,60.7,4.118,8.36,0.0,38.599999999999994,0.398,0.0,0.0,-1.8800000000000001,1.48,5.58,1.7,69.8,2.8920000000000003,5.6,0.0,0.0,0.422,0.0,0.0,,,,,,0.6900000000000001,0.6900000000000001,0.95
2007,Целиноградский,Пшеница,51.2,71.45,150.0,0.82,4.85,10.93,16.43,12.4,56.6,5.072,13.67,0.0,60.3,0.497,0.0,0.0,10.040000000000001,15.77,20.72,12.9,56.4,4.308,8.15,0.0,107.7,0.49000000000000005,0.0,0.0,10.127272727272727,16.863636363636363,22.30909090909091,10.8,52.63636363636363,4.237272727272727,10.42,0.0,130.5,0.46545454545454545,0.0,0.0,7.159999999999999,12.66,17.84,10.8,51.3,3.942,9.12,0.0,76.6,0.45899999999999996,0.0,0.0,12.040000000000001,18.8,24.07,4.0,45.0,3.2950000000000004,8.63,0.0,138.0,0.441,0.0,0.0,16.94,23.27,28.869999999999997,31.099999999999998,48.4,3.382,8.42,0.0,182.7,0.418,0.0,0.0,16.009999999999998,21.169999999999998,25.85,20.8,69.9,2.288,5.64,0.0,161.7,0.426,0.0,0.0,17.86,23.080000000000002,28.389999999999997,20.0,60.3,3.407,6.04,0.0,180.8,0.414,0.0,0.0,14.218181818181819,19.69090909090909,24.481818181818184,5.4,53.54545454545455,3.0427272727272725,7.98,0.0,161.60000000000002,0.419090909090909,0.0,0.0,15.87,21.48,26.330000000000002,3.5,54.4,2.941,5.98,0.0,164.8,0.403,0.0,0.0,10.040000000000001,15.430000000000001,20.07,1.3,50.2,3.3880000000000003,8.78,0.0,104.3,0.4,0.0,0.0,13.636363636363637,20.89090909090909,27.39090909090909,2.9,44.18181818181818,2.921818181818182,6.18,0.0,174.8,0.39454545454545453,0.0,0.0,12.559999999999999,19.35,25.68,2.8000000000000003,41.6,2.9509999999999996,6.51,0.0,143.5,0.381,0.0,0.0,9.7,15.24,20.869999999999997,0.5,43.3,3.725,7.3,0.0,102.4,0.38,0.0,0.0,5.220000000000001,9.25,13.540000000000001,4.1,61.9,2.7350000000000003,5.66,0.0,42.5,0.385,0.0,0.0,1.98,5.85,10.42,19.799999999999997,72.4,3.091,10.78,0.0,11.3,0.414,0.0,0.0,0.58,5.92,12.08,0.0,59.4,2.386,5.47,0.0,5.1000000000000005,0.404,0.0,0.0,,,,,,0.7,0.6900000000000001,0.6900000000000001
2008,Целиноградский,Пшеница,51.2,71.45,150.0,0.67,2.78,9.669999999999998,15.49,5.0,52.4,3.1710000000000003,6.77,0.0,48.8,0.45099999999999996,0.0,0.0,8.39,15.89,22.080000000000002,15.299999999999999,55.2,2.82,7.0,0.0,108.9,0.445,0.0,0.0,13.381818181818183,20.045454545454547,26.563636363636363,6.699999999999999,43.90909090909091,3.928181818181818,8.09,0.09090909090909091,165.5,0.4254545454545454,0.0,0.0,12.36,18.11,23.44,2.5999999999999996,47.0,3.749,7.86,0.0,131.1,0.413,0.0,0.0,13.41,20.560000000000002,26.2,0.8,39.7,3.724,8.16,0.0,155.60000000000002,0.40099999999999997,0.0,0.0,16.18,22.080000000000002,27.54,15.0,49.2,3.461,8.05,0.0,170.8,0.39,0.0,0.0,15.169999999999998,21.25,26.310000000000002,7.8,53.7,3.2119999999999997,9.44,0.0,162.5,0.397,0.0,0.0,19.009999999999998,24.29,29.389999999999997,17.599999999999998,56.7,2.9579999999999997,5.86,0.0,192.9,0.395,0.0,0.0,18.009090909090908,24.336363636363636,29.80909090909091,16.2,53.27272727272727,3.5463636363636364,7.22,0.09090909090909091,212.7,0.4081818181818182,0.0,0.0,15.790000000000001,21.28,26.2,20.8,48.7,3.7670000000000003,7.62,0.0,162.8,0.40599999999999997,0.0,0.0,15.190000000000001,20.91,26.130000000000003,1.2000000000000002,47.9,2.967,6.75,0.0,159.1,0.392,0.0,0.0,13.727272727272727,19.018181818181816,24.272727272727273,11.600000000000001,54.90909090909091,3.328181818181818,7.11,0.0,154.2,0.39,0.0,0.0,10.879999999999999,15.88,20.86,8.1,51.8,3.463,8.8,0.0,108.8,0.394,0.0,0.0,6.49,10.75,15.459999999999999,26.8,64.4,3.8879999999999995,6.59,0.0,58.1,0.40199999999999997,0.0,0.0,1.8699999999999999,5.39,9.09,5.7,65.1,2.742,6.83,0.0,9.5,0.41200000000000003,0.0,0.0,2.44,9.33,17.41,0.0,55.4,2.088,5.22,0.0,43.5,0.4,0.0,0.0,2.4799999999999995,5.74,8.32,15.6,71.2,6.093999999999999,9.24,0.0,5.7,0.41200000000000003,0.0,0.0,,,,,,0.82,0.7,0.6900000000000001
2009,Целиноградский,Пшеница,51.2,71.45,150.0,0.9,3.2399999999999998,11.58,18.759999999999998,8.8,45.3,3.632,10.0,0.0,65.8,0.458,0.0,0.0,10.74,16.77,22.95,7.0,45.7,4.41,9.26,0.1,117.7,0.44400000000000006,0.0,0.0,6.4818181818181815,12.854545454545455,18.936363636363637,42.0,57.0,4.218181818181818,8.42,0.0,87.3,0.4572727272727273,0.0,0.0,12.67,19.89,26.130000000000003,8.4,57.8,2.989,7.71,0.0,148.9,0.44299999999999995,0.0,0.0,12.02,18.330000000000002,23.580000000000002,4.7,45.9,3.776,8.33,0.0,133.3,0.41899999999999993,0.0,0.0,13.14,17.6,22.06,2.8,51.6,3.822,10.88,0.0,126.0,0.40700000000000003,0.0,0.0,15.27,21.56,27.369999999999997,7.0,42.5,3.232,6.89,0.1,165.6,0.40700000000000003,0.0,0.0,14.16,18.15,22.54,45.1,73.9,2.963,6.75,0.0,131.5,0.413,0.0,0.0,12.363636363636363,17.036363636363635,21.327272727272728,52.6,70.45454545454545,3.3854545454545457,8.75,0.0,132.4,0.4336363636363636,0.0,0.0,13.540000000000001,18.29,22.919999999999998,9.700000000000001,61.8,3.4339999999999997,7.43,0.0,132.9,0.43099999999999994,0.0,0.0,12.55,17.93,22.89,1.7,50.2,4.288,7.85,0.0,129.3,0.413,0.0,0.0,13.436363636363637,18.463636363636365,23.572727272727274,20.2,62.09090909090909,3.352727272727273,7.69,0.0,148.1,0.4127272727272727,0.0,0.0,6.83,11.49,16.03,7.3,63.7,3.745,7.43,0.0,64.9,0.422,0.0,0.0,7.7299999999999995,13.1,19.06,12.7,61.8,2.4219999999999997,6.65,0.0,81.0,0.429,0.0,0.0,7.33,12.68,18.259999999999998,9.0,55.3,3.518,7.3,0.0,76.8,0.429,0.0,0.0,4.970000000000001,9.85,15.24,3.7,58.6,3.97,7.52,0.0,48.5,0.43,0.0,0.0,0.6,5.4399999999999995,11.0,0.0,51.8,3.038,5.87,0.0,6.199999999999999,0.42400000000000004,0.0,0.0,,,,,,0.67,0.82,0.7
2010,Целиноградский,Пшеница,51.2,71.45,150.0,0.42,6.87,14.180000000000001,20.580000000000002,0.5,46.8,3.3019999999999996,6.58,0.0,91.8,0.485,0.0,0.0,5.279999999999999,12.16,18.630000000000003,4.7,44.3,3.6989999999999994,9.17,0.0,71.6,0.466,0.0,0.0,8.309090909090909,14.545454545454545,19.990909090909092,10.9,53.45454545454545,3.8863636363636362,8.7,0.0,105.0,0.4627272727272727,0.0,0.0,13.180000000000001,21.14,27.53,15.5,41.9,2.885,5.52,0.0,161.4,0.442,0.0,0.0,17.11,24.31,30.51,1.7,39.2,3.623,7.83,0.0,193.1,0.414,0.0,0.0,12.290000000000001,18.27,23.419999999999998,11.7,49.2,3.412,8.16,0.0,132.7,0.40700000000000003,0.0,0.0,13.330000000000002,18.830000000000002,23.419999999999998,14.600000000000001,49.3,3.4450000000000003,7.38,0.0,138.3,0.40800000000000003,0.0,0.0,16.119999999999997,22.02,27.54,9.5,47.4,3.2979999999999996,7.23,0.0,170.2,0.40099999999999997,0.0,0.0,11.663636363636364,17.972727272727273,23.245454545454546,3.6,47.72727272727273,3.316363636363637,7.66,0.0,142.7,0.3936363636363636,0.0,0.0,15.8,22.490000000000002,28.01,2.0,41.3,3.2369999999999997,6.17,0.0,174.9,0.386,0.0,0.0,14.3,21.45,27.77,2.5999999999999996,41.4,3.5229999999999997,7.02,0.1,164.5,0.38,0.0,0.0,15.381818181818181,21.481818181818184,26.94545454545454,15.100000000000001,49.45454545454545,3.36,8.13,0.09090909090909091,181.3,0.38636363636363635,0.0,0.0,10.48,17.39,24.18,0.0,36.8,3.97,11.5,0.0,123.9,0.376,0.0,0.0,4.5600000000000005,10.1,15.48,3.2,48.6,3.017,6.46,0.0,51.2,0.38,0.0,0.0,8.11,13.55,19.44,8.3,52.1,3.4939999999999998,7.5,0.0,85.5,0.377,0.0,0.0,3.66,7.24,11.3,0.7999999999999999,60.2,3.4810000000000003,7.11,0.0,28.3,0.381,0.0,0.0,2.4,7.859999999999999,14.64,5.0,57.0,4.004,8.64,0.0,14.3,0.38,0.0,0.0,,,,,,0.9,0.67,0.82
